age,banking_seniority_years,client_status_is_new,interaction_frequency_rare,dependents_count,has_spouse,spouse_income,is_married,is_employed_cdi,is_unemployed,job_seniority_years,job_stability_high,job_stability_low,monthly_income,monthly_expenses,existing_debt,debt_monthly_payment,debt_ratio,available_savings,has_banking_incidents,major_banking_incidents,amount_requested,duration_months,is_real_estate,is_investment,is_comfort_expense,stress_level,urgency_level,project_clarity,engagement_level,low_coherence,external_pressure,short_term_only,risk_professional_instability,risk_high_debt,risk_spouse_dependency,risk_non_priority,risk_excessive_urgency,risk_incoherent,total_risk_flags,global_risk_high,repayment_capacity_insufficient,expense_ratio,credit_to_income_ratio,default
34,2.8,0,0,0,1,2741.72,1,1,0,9.3,1,0,1994.53,1041.9,0.0,0.0,0.0,206.4,0,0,29252.24,84,0,0,0,4,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0.522,1.222,0
31,3.0,0,0,1,0,0.0,0,1,0,2.1,0,0,3307.52,2118.41,48475.29,2562.14,0.775,10318.51,0,0,12293.86,36,1,0,0,3,1,5,4,0,0,0,0,1,0,0,0,0,1,0,1,0.64,0.31,0
66,10.5,0,0,1,1,2375.96,1,1,0,0.5,0,1,3166.87,1838.98,28808.78,962.97,0.304,10978.35,0,0,6704.68,60,1,0,1,2,5,2,1,0,0,1,1,0,0,1,1,0,3,1,0,0.581,0.176,0
38,20.0,0,0,1,1,2058.47,1,1,0,7.1,1,0,4071.03,2017.55,22649.73,567.63,0.139,7083.28,0,0,8841.79,12,1,0,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0.181,0
39,3.1,0,1,0,0,0.0,0,0,0,15.4,1,0,1560.7,783.58,0.0,0.0,0.0,15678.16,0,0,3054.59,48,0,1,1,2,3,2,5,0,0,1,0,0,0,1,0,0,1,0,0,0.502,0.163,0
42,2.3,0,0,3,0,0.0,0,1,0,4.3,0,0,3552.9,3042.1,17273.93,909.09,0.256,15487.63,0,0,4869.61,60,1,1,0,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.856,0.114,0
28,3.8,0,1,1,0,0.0,0,1,0,2.1,0,0,3322.69,1835.81,12352.94,508.96,0.153,1762.14,0,0,2939.66,36,1,0,1,5,3,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0.553,0.074,0
25,1.5,0,1,4,1,2875.41,1,0,0,0.0,0,1,2076.51,2272.92,16495.13,503.85,0.243,3752.92,0,0,3406.65,72,0,0,1,2,4,4,2,1,0,0,1,0,0,1,0,1,3,1,0,1.095,0.137,0
35,5.1,0,1,0,0,0.0,0,1,0,0.8,0,1,4087.9,1864.88,2355.37,46.0,0.011,3638.18,0,0,2720.38,12,0,0,0,3,4,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0.456,0.055,0
62,0.1,1,1,3,0,0.0,0,1,0,8.6,1,0,2610.66,2414.84,0.0,0.0,0.0,1182.43,0,0,1713.91,36,0,0,1,5,2,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0.925,0.055,0
48,3.6,0,1,2,0,0.0,0,1,0,11.9,1,0,1169.66,1160.49,0.0,0.0,0.0,2663.25,0,0,26427.82,48,1,0,0,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.992,1.883,0
41,6.4,0,1,2,0,0.0,0,1,0,1.6,0,1,1906.12,1418.32,0.0,0.0,0.0,6371.64,0,0,3666.01,36,0,0,0,2,3,1,3,1,0,1,1,0,0,0,0,1,2,0,0,0.744,0.16,0
39,6.9,0,1,2,1,3299.75,1,1,0,1.0,0,1,3182.62,2049.63,0.0,0.0,0.0,183.27,0,0,1999.15,36,0,1,0,1,2,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0.644,0.052,0
56,6.8,0,0,4,0,0.0,0,1,0,9.5,1,0,1718.42,2249.73,0.0,0.0,0.0,622.4,0,0,2540.12,24,0,0,1,2,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0,1.309,0.123,0
54,5.8,0,1,0,1,3474.98,1,0,0,5.3,1,0,1353.54,701.76,3929.54,80.9,0.06,524.52,0,0,21835.65,48,1,0,0,5,3,5,4,0,0,0,0,0,1,0,0,0,1,0,0,0.518,1.344,0
45,0.4,1,0,0,1,1952.11,1,0,0,3.5,0,0,1257.9,604.68,0.0,0.0,0.0,1126.18,0,0,9777.12,84,1,0,0,1,2,1,3,1,0,1,0,0,1,0,0,1,2,0,0,0.481,0.648,0
47,0.8,1,1,1,0,0.0,0,1,0,4.4,0,0,4308.47,2043.61,0.0,0.0,0.0,524.92,0,0,1789.56,60,1,0,0,1,4,5,3,1,0,0,0,0,0,0,0,1,1,0,0,0.474,0.035,1
18,0.0,1,1,3,0,0.0,0,0,0,0.6,0,1,800.0,1372.3,34634.12,1400.1,1.75,2004.96,0,0,1653.12,48,0,0,0,4,5,3,4,0,1,0,1,1,0,0,1,0,3,1,1,1.715,0.172,0
69,1.8,0,0,1,0,0.0,0,1,0,1.6,0,1,3296.0,1618.64,17850.19,652.18,0.198,2414.94,0,0,10984.07,36,0,0,1,2,2,4,4,0,0,0,1,0,0,1,0,0,2,0,0,0.491,0.278,0
18,0.0,1,0,2,1,2926.91,1,0,1,0.0,0,1,400.46,804.63,9503.23,333.41,0.833,6454.39,0,0,1625.49,24,0,0,0,3,4,5,4,1,0,0,1,1,1,0,0,1,4,1,1,2.009,0.338,0
39,1.0,1,0,0,1,1879.58,1,1,0,0.7,0,1,1523.91,835.37,27012.9,1050.63,0.689,1427.73,0,0,4141.03,12,0,0,0,4,3,4,2,0,0,0,1,1,0,0,0,0,2,0,1,0.548,0.226,1
70,4.5,0,0,4,1,3735.38,1,0,0,0.0,0,1,1662.23,2248.67,0.0,0.0,0.0,9178.32,0,0,3962.7,48,0,0,0,5,2,3,1,0,0,0,1,0,1,0,0,0,2,0,0,1.353,0.199,0
29,0.7,1,1,3,1,2209.4,1,0,1,0.0,0,1,706.68,1293.06,3912.28,65.44,0.093,4609.61,1,0,3659.92,36,1,0,0,4,5,4,1,1,1,0,1,0,1,0,1,1,4,1,0,1.83,0.432,1
18,0.0,1,0,2,1,2246.12,1,1,0,3.9,0,0,2485.81,2021.74,13372.8,460.24,0.185,1482.43,0,0,3555.89,36,1,0,1,4,1,4,3,0,0,0,0,0,0,1,0,0,1,0,0,0.813,0.119,0
39,6.0,0,1,1,1,1170.74,1,1,0,3.9,0,0,2738.99,1397.01,0.0,0.0,0.0,535.46,0,0,4951.97,24,1,1,1,4,2,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0.51,0.151,0
35,2.9,0,1,0,1,2320.43,1,1,0,11.1,1,0,4178.31,2868.77,0.0,0.0,0.0,1705.35,0,0,1000.0,24,1,0,0,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0.02,0
36,3.5,0,0,0,0,0.0,0,1,0,1.1,0,1,3620.5,1651.37,0.0,0.0,0.0,7995.74,0,0,6153.29,48,0,0,0,1,5,1,4,0,0,1,1,0,0,0,1,0,2,0,0,0.456,0.142,1
49,1.3,0,0,0,0,0.0,0,1,0,3.8,0,0,4023.15,1661.08,0.0,0.0,0.0,651.75,0,0,8819.35,36,0,1,1,2,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0.413,0.183,0
57,6.4,0,0,0,1,2235.42,1,1,0,0.8,0,1,3053.04,1754.62,44572.76,1405.17,0.46,2322.78,0,0,4196.47,24,0,0,0,1,1,3,1,1,0,0,1,0,0,0,0,1,2,0,0,0.575,0.115,0
51,4.4,0,1,1,1,3446.36,1,0,0,7.4,1,0,2424.37,1592.46,0.0,0.0,0.0,205.58,0,0,1414.17,36,0,1,0,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.657,0.049,0
52,3.7,0,1,3,1,3135.04,1,0,0,1.8,0,1,800.0,1255.79,42152.97,824.97,1.031,5179.35,0,0,8688.45,24,0,0,0,4,1,5,3,1,0,0,1,1,1,0,0,1,4,1,1,1.57,0.905,1
23,5.7,0,0,0,0,0.0,0,1,0,0.7,0,1,4008.35,1698.02,21543.92,459.76,0.115,583.0,0,0,2868.38,36,0,0,0,1,1,5,2,1,0,0,1,0,0,0,0,1,2,0,0,0.424,0.06,0
38,7.3,0,1,0,1,3564.05,1,1,0,5.3,1,0,2112.58,1060.72,0.0,0.0,0.0,2762.01,0,0,3379.43,36,1,0,0,1,5,1,3,0,0,1,0,0,1,0,1,0,2,0,0,0.502,0.133,0
52,2.3,0,0,0,1,1912.67,1,1,0,21.1,1,0,3782.13,1899.14,0.0,0.0,0.0,11819.92,0,0,6275.57,84,0,1,0,2,5,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0.502,0.138,0
37,1.2,0,0,2,0,0.0,0,1,0,0.4,0,1,2510.46,2233.22,0.0,0.0,0.0,1989.78,0,0,4533.84,48,0,0,1,5,1,2,3,0,0,1,1,0,0,1,0,0,2,0,0,0.89,0.15,0
59,11.6,0,0,2,0,0.0,0,1,0,10.8,1,0,2682.3,1963.89,32269.21,567.73,0.212,7076.9,0,0,3184.31,24,0,0,1,4,5,5,4,0,1,0,0,0,0,1,1,0,2,0,0,0.732,0.099,0
23,3.4,0,0,1,0,0.0,0,0,0,3.0,0,0,2296.97,1260.12,0.0,0.0,0.0,7437.47,0,0,4986.98,36,0,1,0,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.549,0.181,0
43,12.2,0,1,2,1,1498.04,1,1,0,2.9,0,0,2000.43,1641.25,0.0,0.0,0.0,9440.07,0,0,5471.71,36,0,0,0,3,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.82,0.228,0
54,2.1,0,0,4,1,2586.02,1,1,0,1.2,0,1,2407.2,2496.9,0.0,0.0,0.0,7555.58,0,0,4823.64,84,0,0,0,4,3,5,2,0,0,0,1,0,0,0,0,0,1,0,0,1.037,0.167,0
26,0.6,1,0,0,0,0.0,0,1,0,9.8,1,0,3627.4,1469.62,0.0,0.0,0.0,2758.69,0,0,8785.57,12,0,0,0,4,5,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0.405,0.202,0
70,3.4,0,1,1,0,0.0,0,0,0,3.1,0,0,800.0,686.4,7752.35,143.02,0.179,7552.56,0,0,5769.61,48,0,0,0,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.858,0.601,0
47,7.7,0,0,3,1,3595.89,1,0,0,4.0,0,0,2178.82,2014.1,24838.1,476.43,0.219,5667.14,0,0,1499.39,24,1,0,1,4,4,5,2,0,1,0,0,0,1,1,0,0,2,0,0,0.924,0.057,0
64,2.5,0,0,3,0,0.0,0,0,0,0.9,0,1,2577.01,1959.18,0.0,0.0,0.0,7241.77,0,0,5204.25,12,1,0,1,3,4,4,3,0,0,0,1,0,0,1,0,0,2,0,0,0.76,0.168,0
52,0.9,1,0,3,1,1369.52,1,1,0,0.7,0,1,3764.64,3446.99,0.0,0.0,0.0,4253.53,0,0,1544.91,48,0,0,0,4,3,3,5,0,0,0,1,0,0,0,0,0,1,0,0,0.916,0.034,0
24,4.9,0,1,1,0,0.0,0,0,1,0.0,0,1,709.4,792.83,0.0,0.0,0.0,2327.03,0,0,13966.22,24,0,0,0,3,2,5,2,1,0,0,1,0,0,0,0,1,2,0,0,1.118,1.641,1
45,0.1,1,0,3,1,4068.01,1,1,0,11.1,1,0,4277.86,3159.69,0.0,0.0,0.0,2843.4,0,0,6721.38,36,0,1,0,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0.739,0.131,0
57,0.1,1,0,3,0,0.0,0,1,0,13.0,1,0,3734.71,2789.56,0.0,0.0,0.0,19961.12,0,0,4598.64,36,1,0,0,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.747,0.103,0
53,4.9,0,0,0,0,0.0,0,0,0,11.0,1,0,4102.33,2021.12,0.0,0.0,0.0,6266.66,0,0,18846.24,24,0,0,1,2,1,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0.493,0.383,0
41,1.7,0,1,2,1,1897.03,1,1,0,3.3,0,0,1386.63,1400.13,0.0,0.0,0.0,2959.47,0,0,4945.03,12,0,0,0,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.297,0
36,13.4,0,0,2,0,0.0,0,1,0,6.2,1,0,3633.47,2612.3,37382.0,956.27,0.263,10887.25,0,0,1789.27,24,0,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0.041,0
48,2.2,0,1,2,1,2188.95,1,0,0,1.2,0,1,907.15,1069.15,0.0,0.0,0.0,819.13,0,0,2474.27,48,0,0,0,4,3,1,3,0,0,1,1,0,1,0,0,0,2,0,0,1.179,0.227,0
53,0.1,1,1,2,0,0.0,0,1,0,0.4,0,1,2990.38,1872.88,15383.99,706.57,0.236,1649.03,0,0,8643.07,12,0,1,0,4,2,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0.626,0.241,0
31,2.1,0,0,2,0,0.0,0,1,0,3.9,0,0,2835.44,1970.09,0.0,0.0,0.0,609.21,0,0,6941.18,24,1,0,0,4,5,1,5,0,1,1,0,0,0,0,1,0,1,0,0,0.695,0.204,0
37,4.3,0,0,0,1,1900.71,1,1,0,4.4,0,0,2188.99,1472.53,0.0,0.0,0.0,13057.72,0,0,2115.8,24,0,1,1,4,1,1,5,0,0,1,0,0,0,1,0,0,1,0,0,0.673,0.081,0
56,1.8,0,0,0,1,3251.62,1,0,0,11.0,1,0,800.0,520.59,20642.87,570.97,0.714,7320.95,1,1,14162.33,36,0,0,0,1,1,5,2,0,0,0,0,1,1,0,0,0,2,0,1,0.651,1.475,0
33,9.5,0,0,0,0,0.0,0,1,0,3.8,0,0,5989.89,3908.47,0.0,0.0,0.0,1899.36,0,0,8616.14,36,0,0,0,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0.12,0
34,0.8,1,1,0,1,3530.31,1,1,0,6.8,1,0,1355.03,814.82,38942.57,949.98,0.701,23350.2,0,0,6336.73,12,0,0,1,1,1,1,5,1,0,1,0,1,1,1,0,1,4,1,1,0.601,0.39,0
41,1.9,0,0,2,0,0.0,0,0,0,2.6,0,0,1243.25,1349.94,34781.2,628.24,0.505,1314.17,0,0,7843.89,12,0,0,1,4,3,4,5,1,0,0,0,1,0,1,0,1,3,1,0,1.086,0.526,0
28,0.9,1,0,1,1,2269.39,1,1,0,1.1,0,1,2175.41,1693.54,35401.45,1000.08,0.46,2272.36,0,0,2551.16,48,0,0,0,2,2,1,5,0,0,1,1,0,0,0,0,0,1,0,0,0.778,0.098,0
40,10.1,0,0,3,0,0.0,0,1,0,0.7,0,1,5106.61,3870.53,0.0,0.0,0.0,397.03,0,0,1376.84,36,0,1,1,5,3,5,1,1,0,0,1,0,0,1,0,1,3,1,0,0.758,0.022,0
41,0.7,1,0,2,0,0.0,0,1,0,3.3,0,0,1463.01,1391.02,0.0,0.0,0.0,12729.76,0,0,2291.43,36,0,0,0,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0.951,0.131,0
33,2.1,0,0,4,1,1745.41,1,0,0,6.2,1,0,1259.64,2074.8,22076.27,484.68,0.385,37611.08,0,0,6466.34,60,1,0,0,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,1.647,0.428,0
32,1.9,0,1,1,0,0.0,0,1,0,7.0,1,0,3951.59,2339.36,0.0,0.0,0.0,31723.34,0,0,3818.92,60,1,1,0,3,5,4,1,1,0,0,0,0,0,0,1,1,2,0,0,0.592,0.081,0
36,5.6,0,0,2,0,0.0,0,1,0,19.4,1,0,3008.19,1869.56,0.0,0.0,0.0,1391.94,0,0,12417.16,72,0,0,0,4,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0.621,0.344,0
34,7.9,0,1,0,0,0.0,0,0,0,3.8,0,0,4036.84,2657.09,0.0,0.0,0.0,1375.12,0,0,19338.32,60,1,1,1,4,4,4,5,0,1,0,0,0,0,1,0,0,1,0,0,0.658,0.399,0
70,2.5,0,1,4,1,3493.75,1,0,1,0.0,0,1,760.69,1683.37,36205.09,1121.12,1.474,340.27,0,0,10237.24,84,0,0,0,5,5,1,5,0,1,1,1,1,1,0,1,0,4,1,1,2.213,1.121,1
32,8.1,0,1,2,1,2922.91,1,1,0,3.1,0,0,1596.38,1326.0,13224.72,835.11,0.523,2.77,0,0,10502.94,24,1,0,0,4,2,4,1,0,0,0,0,1,1,0,0,0,2,0,0,0.831,0.548,0
60,6.8,0,1,3,1,624.74,1,0,1,0.0,0,1,1003.51,1511.43,17640.11,354.87,0.354,11531.76,0,0,3393.67,36,0,1,0,1,1,1,5,0,0,1,1,0,0,0,0,0,1,0,0,1.506,0.282,1
48,9.5,0,0,4,1,2629.43,1,1,0,0.1,0,1,3346.72,2560.42,0.0,0.0,0.0,7079.76,0,0,3753.26,48,1,0,1,2,1,4,1,0,0,0,1,0,0,1,0,0,2,0,0,0.765,0.093,0
54,1.1,0,1,1,0,0.0,0,0,0,0.1,0,1,877.83,764.86,0.0,0.0,0.0,2064.03,0,0,5195.89,36,0,0,0,1,4,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0.871,0.493,0
43,0.3,1,0,0,1,2408.82,1,1,0,1.0,0,1,2988.8,1755.38,25401.32,1821.54,0.609,5337.44,0,0,9320.1,24,1,0,0,1,3,3,1,0,0,0,1,1,0,0,0,0,2,0,1,0.587,0.26,1
46,3.1,0,1,0,1,3218.98,1,0,0,2.8,0,0,1513.75,771.28,27415.18,611.22,0.404,4875.29,0,0,3617.72,72,0,0,0,3,1,2,5,0,0,1,0,0,1,0,0,0,1,0,0,0.51,0.199,1
45,0.5,1,0,0,0,0.0,0,1,0,2.2,0,0,3536.77,1887.3,0.0,0.0,0.0,4826.74,0,0,13219.37,12,0,1,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.534,0.311,0
48,15.7,0,1,1,1,785.64,1,1,0,5.9,1,0,3248.23,2524.39,0.0,0.0,0.0,1124.73,1,0,4558.14,36,0,1,0,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.777,0.117,0
49,7.8,0,1,4,0,0.0,0,1,0,12.0,1,0,2771.76,2966.35,0.0,0.0,0.0,396.37,0,0,1674.81,60,0,0,0,4,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1.07,0.05,0
41,6.4,0,1,3,0,0.0,0,1,0,5.8,1,0,1614.07,1813.26,0.0,0.0,0.0,2471.8,0,0,4889.93,36,0,0,1,1,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,1.123,0.252,0
45,2.4,0,0,0,0,0.0,0,0,0,11.2,1,0,2472.53,1526.39,0.0,0.0,0.0,452.41,0,0,2943.68,36,0,1,0,2,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0.617,0.099,0
18,0.0,1,1,3,1,2324.65,1,1,0,1.2,0,1,4450.04,2882.52,0.0,0.0,0.0,12626.55,1,1,9323.17,36,0,0,1,2,2,5,1,1,0,0,1,0,0,1,0,1,3,1,0,0.648,0.175,1
59,2.1,0,1,3,1,1294.46,1,0,0,1.2,0,1,2116.97,1916.49,0.0,0.0,0.0,3617.85,0,0,4321.15,60,0,1,0,2,1,4,3,0,0,0,1,0,0,0,0,0,1,0,0,0.905,0.17,0
25,7.0,0,1,1,0,0.0,0,1,0,0.6,0,1,2072.69,1375.66,0.0,0.0,0.0,161.8,0,0,2874.88,36,1,0,0,3,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.664,0.116,0
56,0.6,1,0,0,1,2362.26,1,0,0,0.7,0,1,1705.24,1187.19,33558.72,852.14,0.5,29696.6,1,0,29046.56,36,0,0,0,4,4,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0.696,1.419,0
61,2.1,0,1,1,0,0.0,0,0,0,0.6,0,1,1836.88,1303.08,0.0,0.0,0.0,9868.39,0,0,2097.5,36,1,0,0,4,2,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0.709,0.095,0
45,8.6,0,0,0,0,0.0,0,1,0,7.4,1,0,3800.76,1807.54,0.0,0.0,0.0,20420.67,0,0,2375.84,24,0,0,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0.052,0
31,13.7,0,0,1,1,4284.55,1,1,0,2.3,0,0,3678.33,1775.05,0.0,0.0,0.0,4463.44,0,0,3528.83,84,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.483,0.08,0
37,3.7,0,1,2,1,2139.38,1,1,0,1.8,0,1,2770.2,1731.78,0.0,0.0,0.0,2832.43,0,0,2275.91,12,0,0,0,1,5,4,4,1,0,0,1,0,0,0,1,1,3,1,0,0.625,0.068,0
56,2.6,0,0,2,0,0.0,0,0,0,0.3,0,1,1379.7,1350.28,20875.83,930.83,0.675,7116.68,0,0,4187.36,36,0,0,1,2,5,2,4,0,0,1,1,1,0,1,1,0,4,1,1,0.979,0.253,0
48,4.7,0,0,3,0,0.0,0,1,0,0.5,0,1,4820.88,3790.66,9351.11,157.65,0.033,5316.36,0,0,1757.53,60,0,0,1,1,4,3,4,0,0,0,1,0,0,1,0,0,2,0,0,0.786,0.03,0
31,0.5,1,0,3,1,1420.29,1,1,0,12.4,1,0,2703.67,2789.94,0.0,0.0,0.0,5738.62,0,0,5284.28,24,0,0,0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1.032,0.163,0
35,1.2,0,0,3,0,0.0,0,1,0,3.4,0,0,3373.26,2529.02,0.0,0.0,0.0,3004.09,0,0,3516.93,12,0,0,0,2,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0.75,0.087,0
36,10.1,0,1,2,0,0.0,0,1,0,1.8,0,1,1382.51,1183.26,16355.85,485.14,0.351,682.92,0,0,6801.22,36,1,0,1,3,3,4,5,0,0,0,1,0,0,1,0,0,2,0,0,0.856,0.41,0
24,0.2,1,0,1,1,1688.14,1,1,0,3.4,0,0,1496.18,1078.32,0.0,0.0,0.0,612.3,0,0,3172.62,84,0,1,0,4,1,4,4,1,0,0,0,0,0,0,0,1,1,0,0,0.721,0.177,0
24,0.2,1,1,2,1,1566.25,1,0,0,0.9,0,1,800.0,963.32,11813.66,262.5,0.328,2148.26,0,0,5035.86,72,0,0,1,5,5,5,5,0,1,0,1,0,1,1,1,0,4,1,0,1.204,0.525,0
37,1.3,0,0,0,0,0.0,0,1,0,13.6,1,0,2485.18,1101.57,0.0,0.0,0.0,1413.58,0,0,9035.68,12,1,0,0,5,4,1,5,0,1,1,0,0,0,0,0,0,0,0,0,0.443,0.303,0
48,2.8,0,0,3,0,0.0,0,0,0,2.0,0,1,1684.18,1738.83,3226.28,102.41,0.061,159.52,0,0,4490.12,24,0,1,0,5,5,3,2,0,1,0,1,0,0,0,1,0,2,0,0,1.032,0.222,1
34,1.1,0,1,0,0,0.0,0,1,0,19.7,1,0,2294.34,1549.89,22446.71,1062.39,0.463,1251.87,0,0,2662.67,24,0,0,0,2,5,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0.676,0.097,0
50,9.0,0,0,0,1,2809.97,1,1,0,19.6,1,0,5185.03,2571.3,27535.13,668.19,0.129,2500.09,1,0,18783.52,48,1,0,0,2,5,5,2,1,0,0,0,0,0,0,1,1,2,0,0,0.496,0.302,0
46,2.0,0,1,2,1,2202.91,1,1,0,1.3,0,1,1188.43,1372.19,3796.73,73.93,0.062,560.46,0,0,4391.41,48,0,0,0,5,2,4,4,0,0,0,1,0,1,0,0,0,2,0,0,1.155,0.308,0
40,17.9,0,0,1,0,0.0,0,1,0,4.1,0,0,3487.33,1733.88,0.0,0.0,0.0,5944.65,0,0,2793.92,48,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.497,0.067,0
39,0.7,1,0,1,0,0.0,0,0,0,0.4,0,1,1845.63,1150.81,0.0,0.0,0.0,326.26,0,0,7272.53,60,1,0,0,1,3,5,2,0,0,0,1,0,0,0,0,0,1,0,0,0.624,0.328,1
40,0.8,1,1,4,0,0.0,0,1,0,3.3,0,0,3815.12,3814.63,43710.66,1150.28,0.302,1982.09,0,0,16573.5,36,0,0,0,4,5,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1.0,0.362,0
57,0.2,1,0,1,0,0.0,0,1,0,31.5,1,0,2866.61,2156.49,46978.62,1656.22,0.578,1762.54,0,0,7394.86,24,0,0,0,4,1,1,5,0,0,1,0,1,0,0,0,0,1,0,0,0.752,0.215,1
51,5.3,0,0,4,1,2767.0,1,1,0,0.8,0,1,2302.38,2413.0,21748.67,758.53,0.329,2939.51,0,0,7423.33,24,0,1,1,3,3,3,5,1,0,0,1,0,0,1,0,1,3,1,0,1.048,0.269,1
40,1.1,0,0,2,1,1450.92,1,0,0,3.2,0,0,800.0,1157.07,0.0,0.0,0.0,5243.13,0,0,10462.8,72,1,0,0,4,4,2,1,1,1,1,0,0,1,0,0,1,2,0,0,1.446,1.09,0
44,12.0,0,0,1,0,0.0,0,0,0,1.9,0,1,2212.87,1613.79,0.0,0.0,0.0,234.29,0,0,8182.68,36,1,0,1,4,3,1,3,0,0,1,1,0,0,1,0,0,2,0,0,0.729,0.308,0
32,4.1,0,0,2,0,0.0,0,1,0,2.5,0,0,2640.13,2125.89,0.0,0.0,0.0,1403.43,0,0,2280.03,36,1,0,0,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0.805,0.072,0
43,11.7,0,0,3,0,0.0,0,1,0,6.4,1,0,3975.47,3152.21,0.0,0.0,0.0,13450.81,0,0,2209.6,48,0,0,0,5,5,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0.793,0.046,0
20,2.2,0,1,1,1,3676.57,1,1,0,2.0,0,1,4127.13,2340.32,35049.17,803.8,0.195,4622.8,0,0,2551.08,24,0,0,1,2,2,1,3,0,0,1,1,0,0,1,0,0,2,0,0,0.567,0.052,0
34,3.8,0,0,2,0,0.0,0,0,0,8.3,1,0,1557.83,1439.88,0.0,0.0,0.0,5203.25,1,0,2182.15,60,1,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.924,0.117,0
32,6.0,0,0,0,0,0.0,0,0,0,1.3,0,1,2269.04,1207.61,43349.36,824.02,0.363,1877.17,0,0,2775.05,48,0,0,0,3,4,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0.532,0.102,0
42,1.3,0,0,0,1,2630.87,1,0,0,1.0,0,1,3058.58,2074.59,48574.1,1701.71,0.556,2153.36,0,0,8850.18,24,0,0,1,4,2,1,2,0,0,1,1,1,0,1,0,0,3,1,0,0.678,0.241,1
39,5.5,0,0,3,0,0.0,0,1,0,12.4,1,0,2774.07,2348.18,0.0,0.0,0.0,513.83,0,0,13867.55,72,0,1,0,3,4,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0.846,0.417,0
31,13.2,0,0,1,0,0.0,0,0,0,12.3,1,0,1673.28,1030.61,0.0,0.0,0.0,715.56,0,0,1470.89,48,0,0,0,2,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0.616,0.073,0
45,2.6,0,0,2,0,0.0,0,1,0,1.8,0,1,2739.74,2409.41,0.0,0.0,0.0,2267.27,0,0,2022.38,24,0,0,0,2,5,1,3,0,0,1,1,0,0,0,1,0,2,0,0,0.879,0.062,0
43,6.9,0,1,1,0,0.0,0,1,0,11.1,1,0,4197.6,2491.11,42147.01,1246.53,0.297,4469.65,0,0,5448.23,72,1,1,0,5,4,4,2,1,1,0,0,0,0,0,0,1,1,0,0,0.593,0.108,0
43,11.9,0,0,3,0,0.0,0,1,0,7.7,1,0,3241.08,2269.16,34390.23,714.0,0.22,1410.51,0,0,7478.85,24,0,0,0,3,4,2,2,1,0,1,0,0,0,0,0,1,1,0,0,0.7,0.192,0
